song_id	line_id	line_orig	line_transl
226	6-4	이건 내 무대 뭘 해도 잘나가네	Это моя сцена, что бы я ни сделала, я все равно добьюсь успеха
226	7-1	내가 뭘 입어도 뭘 입어도	Все, что я ношу
226	7-2	내가 혹시 욕을 해도 욕을 해도	Даже если я клянусь
226	7-3	사람들이 내게 뭐라 해도 뭐라 해도	Неважно, что люди говорят обо мне
226	7-4	Then still look at me like	Тогда еще посмотрите на меня
226	7-5	아이뻐라 아이아이 아이뻐라 아이뻐라 아이뻐라	Ай, как красиво, Ай, как красиво, Ай, так красиво, Ай, так красиво
226	7-6	모두 날 보면	Когда они видят меня, они идут
226	7-7	아이뻐라 아이아이 아이뻐라	Ах, такая красивая, Ах, такая красивая
226	7-8	내 내 내가 날 봐도	Даже когда я вижу себя, я иду
227	0-2	
When you get back	
Когда вернёшься ты
227	0-3	
내 다짐 따윈 한순간 풀어 헤쳐져	
Все мои обещания в миг растворятся
227	0-4	
네겐	
Для тебя
227	1-1	“Come a little closer”	"Подойди поближе"
227	1-2	
넌 속삭여	
Шепчешь ты
227	1-3	
“삼켜버려 the sugar rush”	
"Проглоти сахарную лихорадку"
227	2-1	밤하늘에 향연	Праздник в ночном небе
227	2-2	
Sweet desire	
Сладкое желание
227	2-3	
꿈에 데려가는	
Приведёт меня к мечте
227	2-4	
침대맡에 liar	
Лжец под моей кроватью
227	3-1	I can feel 거부할 수가 없어 달콤한 그 devilish smile	Я чувствую, что отказать не смогу
227	3-2	
넌 능숙히 잠긴 내 문을 열어	
Сладкой дьявольской улыбке
227	3-3	
어떡해 저 별이 보여	
Ты так легко открыл мою запертую дверь
227	3-4	
The devil said	
Как же быть, теперь я вижу звёзды
227	4-1	Gimme gimme more	Дай мне, дай мне ещё
227	4-2	
Gimme gimme more	
Дай мне, дай мне ещё
227	4-3	
이리 와서 더	
Подойди ближе
227	4-4	
같이 놀자 더	
Вместе поиграем ещё
227	5-1	Sugar rush-ush	Сахарная лихорадка-дка
227	5-2	
Sugar rush-ush	
Сахарная лихорадка-дка
227	5-3	
Sugar rush-ush	
Сахарная лихорадка-дка
227	5-4	
Sugar rush-ush-uh	
Сахарная лихорадка-дка-а
227	5-5	
Gimme gimme more	
Дай мне, дай мне ещё
227	5-6	
Gimme gimme more	
Дай мне, дай мне ещё
227	6-1	Sugar rush-ush	Сахарная лихорадка-дка
227	6-2	
Sugar rush-ush	
Сахарная лихорадка-дка
227	6-3	
Sugar rush-ush	
Сахарная лихорадка-дка
227	6-4	
Sugar rush-ush-uh	
Сахарная лихорадка-дка-а
227	6-5	
이리 와서 더	
Подойди ближе
227	6-6	
업고 놀자 더	
Давай поиграем ещё
227	7-1	You're so addictive	Ты вызываешь привыкание
227	7-2	
내 혈관은 full of sweets	
Мои вены полны сладости
227	7-3	
금지된 선들이 희미하게	
Запретные линии медленно
227	7-4	
사라져 가지	
Исчезают
227	8-1	빈혈 같은 이 daze	Оцепенение, похожее на амнезию
227	8-2	
오히려 그게 좋아 난	
Но мне так больше нравится
227	8-3	
살갗 아래 모든 세포가 더	
Каждая клетка под моей кожей
227	8-4	
예민해져 가	
Становится чувствительней
227	9-1	“Come a little closer”	"Подойди поближе"
227	9-2	
넌 속삭여	
Шепчешь ты
227	9-3	
“삼켜버려 the sugar rush”	
"Проглоти сахарную лихорадку"
227	10-1	밤하늘에 향연	Праздник в ночном небе
227	10-2	
Sweet desire	
Сладкое желание
227	10-3	
꿈에 데려가는 침대맡에 liar	
Приведёт меня к мечте
227	11-1	I can feel 거부할 수가 없어	Я чувствую, что отказать не смогу
227	11-2	
달콤한 그 devilish smile	
Сладкой дьявольской улыбке
227	11-3	
넌 능숙히 잠긴 내 문을 열어	
Ты так легко открыл мою запертую дверь
227	11-4	
어떡해 저 별이 보여	
Как же быть, теперь я вижу звёзды
227	11-5	
The devil said	
Дьявол сказал
227	12-1	Gimme gimme more	Дай мне, дай мне ещё
227	12-2	
Gimme gimme more	
Дай мне, дай мне ещё
227	12-3	
이리 와서 더	
Подойди ближе
227	12-4	
같이 놀자 더	
Вместе поиграем ещё
227	13-1	Sugar rush-ush	Сахарная лихорадка-дка
227	13-2	
Sugar rush-ush	
Сахарная лихорадка-дка
227	13-3	
Sugar rush-ush	
Сахарная лихорадка-дка
227	13-4	
Sugar rush-ush-uh	
Сахарная лихорадка-дка-а
227	13-5	
Gimme gimme more	
Дай мне, дай мне ещё
227	13-6	
Gimme gimme more	
Дай мне, дай мне ещё
227	14-1	Sugar rush-ush	Сахарная лихорадка-дка
227	14-2	
Sugar rush-ush	
Сахарная лихорадка-дка
227	14-3	
Sugar rush-ush	
Сахарная лихорадка-дка
227	14-4	
Sugar rush-ush-uh	
Сахарная лихорадка-дка-а
227	14-5	
이리 와서 더	
Подойди ближе
227	14-6	
업고 놀자 더	
Давай поиграем ещё
227	15-1	나빠 넌 liar 내게 너 뭘 한 거야 sugar	Ты плохой лжец, что ты сделал со мной, сахар
227	15-2	
Gimme gimme more	
Дай мне, дай мне ещё
227	15-3	
Gimme gimme more	
Дай мне, дай мне ещё
227	16-1	나쁜 건 나야	Плохой тут только я
227	16-2	
알아 못된 desire sugar	
Я знал это ужасное желание сахара
227	16-3	
Gimme gimme more	
Дай мне, дай мне ещё
227	16-4	
Gimme gimme more	
Дай мне, дай мне ещё
227	17-1	나빠 넌 liar 내게	Ты плохой лжец
227	17-2	
너 뭘 한 거야 sugar 	
Что ты сделал со мной, сахар
228	0-1	Sunny
1	Солнечная
228	0-2	Oh you can call me by my name	Ох, можешь называть меня моим именем
228	0-3	Oh oh come on	Ох-ох вперед
228	1-1	Baby 준비해 우린	Детка, будь готов,
228	1-2	떠날 거야	Мы уходим
228	1-3	Oh ya ya ya Oh ya ya ya	Ох я-я-я ох я-я-я
228	1-4	늘 그리던 곳의	В место о котором мы всегда мечтали о том
228	1-5	에메랄드빛 바다에 누워	Чтобы лежать возле изумрудного моря
228	1-6	Oh ya ya ya Oh ya ya ya	Ох я-я-я ох я-я-я
228	1-7	너와 잠들고파	Я хочу полежать вместе с тобой
228	2-1	두려워	Я напугана
228	2-2	날 보는 시선들이 말야 yeah	Тем, как ты смотришь на меня, е
228	2-3	But we gon' fly	Но мы будем летать,
228	2-4	You make me brave	Потому с тобой я становлюсь смелее,
228	2-5	Feel like I'm invisible	Как будто невидимой
228	2-6	뭐든 다 할래 yeah	Я сделаю всё что угодно, е
228	3-1	Oh you can call me	Ох, ты можешь называть меня
228	3-2	Sunny Sunny	Солнечной-солнечной
228	3-3	Come next to me	Подойди ко мне
228	3-4	Call you my	Назови меня своей
228	3-5	Honey Honey	Любимой-любимой
228	3-6	I'll be your	Я буду твоей
228	3-7	SUNMI SUNMI	Сунми Сунми
228	3-8	이 하늘 아래	Под этим небом,
228	3-9	우린 Sunny Sunny	Мы солнечные солнечные
228	3-10	날 꼭 안아줘	Обними меня покрепче
228	4-1	내 푸른 바다	Мой синий океан
228	4-2	난 너만 있으면 돼	Ты всё - что мне нужно
228	4-3	Oh, my deep ocean	Ох, мой глубокий океан
228	4-4	You can call me wave	Стану твоей волной
228	4-5	So Sunny Sunny	Так солнечно-солнечно
228	4-6	바람도 내 편이야 Sunny	Даже если ветер с моей стороны, солнечный
228	4-7	Woo you call me sunny	Ух, ты можешь называть меня солнечной
228	5-1	Oh oh ohhh	Ох-ох-ох
228	5-2	Oh oh ohhh	Ох-ох-ох
228	6-1	Let's hit the road my baby	Давай отправимся в поездку, малыш
228	6-2	비구름도 막지 못해	Даже дождевые тучи не остановят нас,
228	6-3	Where are we going?	Куда мы едем?
228	6-4	Oh captain, my captain	Ох капитан, мой капитан
228	7-1	두려워	Я напугана
228	7-2	저 깊은 바닷속이 말야 yeah	Этим глубоким океаном, е
228	7-3	We're going down	Мы опускаемся
228	7-4	깜짝이야	Ты удивляешь меня
228	7-5	어딜 가니 little turtle?	Куда мы отправляемся, маленькая черепашка?
228	7-6	내 이름이 뭐냬	Она спрашивает моё имя
228	8-1	Oh you can call me	Ох, ты можешь называть меня
228	8-2	Sunny Sunny	Солнечной-солнечной
228	8-3	Come next to me	Подойди ко мне
228	8-4	Call you my	Назови меня своей
228	8-5	Honey Honey	Любимой-любимой
228	8-6	I'll be your	Я буду твоей
228	8-7	SUNMI SUNMI	Сунми Сунми
228	8-8	이 하늘 아래	Под этим небом,
228	8-9	우린 Sunny Sunny	Мы солнечные солнечные
228	8-10	날 꼭 안아줘	Обними меня покрепче
228	9-1	내 푸른 바다	Мой синий океан
228	9-2	난 너만 있으면 돼	Ты всё - что мне нужно
228	9-3	Oh, my deep ocean	Ох, мой глубокий океан
228	9-4	You can call me wave	Стану твоей волной
228	9-5	So Sunny Sunny	Так солнечно-солнечно
228	9-6	바람도 내 편이야 Sunny	Даже если ветер с моей стороны, солнечный
228	9-7	Woo	Ты можешь называть меня солнечной
228	10-1	저길 봐 저무는 노을빛마저도	Только глянь, даже цвет заходящего солнца
228	10-2	마치 Feel Paradise	Ощущается как Рай
228	10-3	이 햇살과 너	Солнечные лучи и ты,
228	10-4	함께 한 모든 순간들이	Каждый наш момент вместе
228	10-5	꼭 영원할 것만 같아	Такое чувство, будто это будет длиться вечность
